31943	CVG VGY GYT YTN TNA NAG AGK GKS KST STF	GILGFVFTL
39	CAF AFM FMI MIG IGA GAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	GILGFVFTL
24846	CAV AVP VPL PLT LTG TGG GGG GGN GNK NKL KLT LTF	GLCTLVAML
28823	CAV AVV VVW VWG WGG GGS GSR SRL RLT LTF	GILGFVFTL
34941	CAM AMR MRE RED EDP DPN PNF NFG FGN GNE NEK EKL KLT LTF	KLGGALQAK
5522	CAP APP PPS PSF	ELAGIGILTV
15293	CAS ASQ SQP QPF PFQ FQG QGA GAQ AQK QKL KLV LVF	RAKFKQLL
2385	CAV AVS VSG SGE GED EDN DND NDM DMR MRF	IVTDFSVIK
218	CAL ALS LSE SEA EAP APG PGA GAN ANN NNL NLF LFF	KLGGALQAK
6610	CAM AMS MSV SVN VNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	GILGFVFTL
5540	CAL ALS LSD SDR DRY RYG YGG GGA GAT ATN TNK NKL KLI LIF	KLGGALQAK
25708	CAV AVS VSR SRM RMD MDS DSS SSY SYK YKL KLI LIF	RAKFKQLL
14648	CVV VVN VNG NGG GGD GDS DSS SSY SYK YKL KLI LIF	GLCTLVAML
24428	CAT ATD TDA DAS ASG SGG GGS GSN SNY NYK YKL KLT LTF	RAKFKQLL
7673	CAA AAS ASE SET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
4939	CAE AEG EGG GGG GGS GSQ SQG QGN GNL NLI LIF	ELAGIGILTV
34773	CVV VVS VSA SAR ARG RGG GGA GAD ADG DGL GLT LTF	KLGGALQAK
35357	CVV VVS VSE SEI EIR IRV RVG VGA GAT ATN TNK NKL KLI LIF	KLGGALQAK
35605	CAL ALM LMR MRG RGT GTG TGG GGF GFK FKT KTI TIF	KLGGALQAK
56	CAV AVS VSP SPW PWG WGG GGY GYN YNK NKL KLI LIF	RAKFKQLL
34915	CAG AGA GAF AFD FDT DTN TNA NAG AGK GKS KST STF	KLGGALQAK
34935	CAA AAA AAG AGS GSQ SQG QGN GNL NLI LIF	KLGGALQAK
35362	CAM AMR MRE REG EGD GDI DIG IGN GNQ NQF QFY FYF	KLGGALQAK
23376	CAA AAS ASN SNT NTG TGK GKL KLI LIF	RAKFKQLL
6602	CAV AVN VNL NLG LGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
35830	CAE AEK EKT KTS TSY SYD YDK DKV KVI VIF	KLGGALQAK
24352	CIL ILR LRE REF EFY FYN YND NDM DMR MRF	RAKFKQLL
31460	CAP APA PAG AGD GDG DGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
7243	CAM AMT MTR TRS RSN SNT NTG TGN GNQ NQF QFY FYF	IVTDFSVIK
36120	CAV AVD VDG DGN GNQ NQF QFY FYF	KLGGALQAK
27088	CIV IVR VRE REV EVG VGD GDK DKL KLI LIF	RAKFKQLL
16957	CVV VVT VTE TET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
36181	CVV VVN VNP NPT PTN TNR NRG RGS GST STL TLG LGR GRL RLY LYF	KLGGALQAK
5284	CAV AVE VED EDG DGG GGF GFQ FQK QKL KLV LVF	KLGGALQAK
87	CAA AAT ATL TLS LSD SDK DKI KII IIF	RAKFKQLL
16937	CAE AEM EME MEG EGG GGS GSY SYI YIP IPT PTF	RAKFKQLL
38426	CAV AVD VDL DLM LMK MKT KTS TSY SYD YDK DKV KVI VIF	IVTDFSVIK
5094	CAV AVA VAV AVG VGV GVS VSG SGG GGG GGA GAD ADG DGL GLT LTF	GILGFVFTL
15871	CAL ALN LNN NNN NNA NAR ARL RLM LMF	RAKFKQLL
33588	CAY AYR YRV RVG VGG GGG GGS GSW SWG WGK GKT KTQ TQG QGG GGS GSE SEK EKL KLV LVF	GILGFVFTL
34102	CAV AVI VIH IHN HNT NTG TGN GNQ NQF QFY FYF	ELAGIGILTV
36106	CAY AYR YRR RRD RDD DDK DKI KII IIF	KLGGALQAK
10	CAA AAS ASE SEQ EQG QGG GGK GKL KLI LIF	ELAGIGILTV
7063	CAG AGG GGD GDG DGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
35588	CAP APL PLD LDF DFD FDD DDY DYK YKL KLS LSF	KLGGALQAK
34059	CAV AVS VSG SGG GGS GSY SYI YIP IPT PTF	KLGGALQAK
33554	CAG AGA GAG AGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
34394	CAM AMR MRE REM EMM MMT MTT TTD TDS DSW SWG WGK GKL KLQ LQF	KLGGALQAK
35083	CAM AMR MRE REG EGW GWR WRN RNT NTD TDK DKL KLI LIF	KLGGALQAK
36824	CAF AFT FTT TTG TGK GKL KLI LIF	IVTDFSVIK
32385	CAG AGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
23214	CAV AVS VSD SDY DYI YII IIQ IQG QGA GAQ AQK QKL KLV LVF	KLGGALQAK
644	CVV VVS VSA SAN ANS NSD SDG DGQ GQK QKL KLL LLF	KLGGALQAK
5527	CAV AVN VNA NAG AGN GND NDM DMR MRF	ELAGIGILTV
15407	CAL ALS LSE SEA EAS ASG SGT GTY TYK YKY KYI YIF	RAKFKQLL
35795	CAL ALS LSV SVW VWN WNG NGN GNK NKL KLV LVF	KLGGALQAK
32413	CAM AMR MRE REG EGS GSN SND NDM DMR MRF	RAKFKQLL
3038	CAG AGA GAT ATD TDS DSW SWG WGK GKL KLQ LQF	IVTDFSVIK
23025	CAG AGG GGT GTG TGT GTY TYK YKY KYI YIF	KLGGALQAK
182	CIL ILR LRD RDR DRD RDD DDK DKI KII IIF	KLGGALQAK
35881	CIV IVR VRD RDE DEI EIK IKA KAA AAG AGN GNK NKL KLT LTF	KLGGALQAK
31932	CAY AYM YMS MSN SNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	GILGFVFTL
12586	CAM AMK MKS KST STN TNA NAG AGK GKS KST STF	RAKFKQLL
23245	CAA AAK AKE KEG EGG GGS GSE SEK EKL KLV LVF	RAKFKQLL
5176	CAM AMS MSL SLS LSG SGN GNT NTP TPL PLV LVF	AVFDRKSDAK
38419	CAV AVP VPG PGG GGK GKS KST STF	ELAGIGILTV
27094	CAG AGR GRL RLN LNS NSG SGN GNT NTP TPL PLV LVF	KLGGALQAK
5189	CLV LVG VGD GDG DGW GWE WEY EYG YGN GNK NKL KLV LVF	KLGGALQAK
34051	CLV LVG VGD GDM DME MEG EGG GGS GST STL TLG LGR GRL RLY LYF	KLGGALQAK
35367	CAT ATA TAA AAY AYN YNQ NQG QGG GGK GKL KLI LIF	KLGGALQAK
15307	CVV VVN VNR NRD RDR DRD RDD DDK DKI KII IIF	KLGGALQAK
33841	CAG AGN GNY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
5279	CVV VVR VRS RST STG TGF GFQ FQK QKL KLV LVF	RAKFKQLL
282	CAV AVN VNG NGG GGE GEF EFY FYF	KLGGALQAK
32416	CAE AEN ENS NSG SGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
38423	CAV AVK VKG KGI GIT ITG TGG GGG GGN GNK NKL KLT LTF	KLGGALQAK
33840	CAE AEN ENM NMG MGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
1699	CAV AVT VTA TAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	AVFDRKSDAK
34918	CAV AVT VTS TSG SGT GTY TYK YKY KYI YIF	KLGGALQAK
35667	CAA AAS ASA SAD ADA DAR ARL RLM LMF	KLGGALQAK
29939	CAM AMS MSG SGG GGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
18062	CAF AFM FMV MVR VRG RGS GST STL TLG LGR GRL RLY LYF	KLGGALQAK
25806	CAA AAM AME MET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
5592	CAG AGT GTY TYG YGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
118	CAE AER ERA RAG AGT GTA TAS ASK SKL KLT LTF	AVFDRKSDAK
24353	CAA AAS ASE SET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
36233	CAV AVD VDL DLM LMK MKT KTS TSY SYD YDK DKV KVI VIF	IVTDFSVIK
31651	CAA AAS ASG SGT GTG TGG GGF GFK FKT KTI TIF	GILGFVFTL
32341	CAM AMR MRE REE EEG EGM GMD MDS DSN SNY NYQ YQL QLI LIW	GILGFVFTL
35190	CAL ALS LSE SEG EGY GYG YGG GGA GAT ATN TNK NKL KLI LIF	KLGGALQAK
25090	CAE AEM EME MEG EGG GGS GSY SYI YIP IPT PTF	GLCTLVAML
23224	CAV AVK VKG KGI GIQ IQG QGA GAQ AQK QKL KLV LVF	KLGGALQAK
6305	CAF AFM FMT MTN TNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	GILGFVFTL
31373	CAM AMS MSG SGD GDG DGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
5149	CAA AAA AAR ARM RMD MDS DSS SSY SYK YKL KLI LIF	RAKFKQLL
34865	CAA AAS ASV SVG VGG GGG GGS GSQ SQG QGN GNL NLI LIF	KLGGALQAK
30095	CAF AFM FMV MVN VNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	GILGFVFTL
36195	CAM AMR MRV RVS VSG SGY GYS YST STL TLT LTF	KLGGALQAK
7078	CAV AVS VSD SDL DLY LYS YSG SGG GGY GYQ YQK QKV KVT VTF	KLGGALQAK
35458	CAT ATA TAR ARY RYN YNQ NQG QGG GGK GKL KLI LIF	KLGGALQAK
35308	CAA AAP APD PDQ DQG QGG GGS GSE SEK EKL KLV LVF	KLGGALQAK
25264	CAV AVR VRD RDM DMG MGT GTG TGG GGF GFK FKT KTI TIF	RAKFKQLL
6686	CAG AGN GNY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
34907	CAA AAS ASA SAT ATG TGG GGK GKR KRF	KLGGALQAK
7318	CAG AGE GEG EGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
28822	CGT GTE TEY EYP YPN PND NDY DYK YKL KLS LSF	GLCTLVAML
25100	CAL ALS LSP SPY PYS YSG SGA GAG AGS GSY SYQ YQL QLT LTF	KLGGALQAK
35397	CVV VVI VIK IKF KFE FET ETS TSG SGT GTY TYK YKY KYI YIF	KLGGALQAK
25382	CAA AAT ATN TNN NNA NAG AGN GNM NML MLT LTF	GLCTLVAML
17865	CAV AVR VRD RDA DAH AHN HNN NNA NAG AGN GNM NML MLT LTF	KLGGALQAK
34611	CAV AVD VDS DSN SNY NYQ YQL QLI LIW	KLGGALQAK
20783	CAS ASS SSM SME MEY EYG YGN GNK NKL KLV LVF	RAKFKQLL
28415	CGT GTG TGF GFT FTQ TQG QGG GGS GSE SEK EKL KLV LVF	KLGGALQAK
34261	CAL ALS LSE SEG EGT GTG TGR GRR RRA RAL ALT LTF	KLGGALQAK
30984	CAE AER ERP RPP PPN PNQ NQE QET ETS TSG SGS GSR SRL RLT LTF	GILGFVFTL
35337	CAF AFN FNT NTG TGN GNQ NQF QFY FYF	KLGGALQAK
6335	CAV AVT VTP TPS PSN SNT NTG TGK GKL KLI LIF	GILGFVFTL
24364	CIL ILR LRE REF EFY FYN YND NDM DMR MRF	RAKFKQLL
36263	CAV AVD VDL DLM LMK MKT KTS TSY SYD YDK DKV KVI VIF	IVTDFSVIK
23843	CAV AVE VEA EAR ARE REG EGG GGS GSE SEK EKL KLV LVF	KLGGALQAK
34374	CAG AGV GVV VVQ VQA QAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	KLGGALQAK
36330	CAT ATD TDG DGG GGI GIK IKA KAA AAG AGN GNK NKL KLT LTF	KLGGALQAK
2397	CAL ALI LIP IPA PAG AGG GGS GSY SYI YIP IPT PTF	KLGGALQAK
34709	CAG AGP GPQ PQT QTL TLS LSG SGG GGY GYN YNK NKL KLI LIF	KLGGALQAK
34987	CAL ALS LSE SEG EGL GLT LTF	KLGGALQAK
3835	CAV AVQ VQA QAV AVG VGS GSD SDG DGQ GQK QKL KLL LLF	IVTDFSVIK
36208	CAL ALG LGP GPD PDM DMG MGS GSN SNY NYQ YQL QLI LIW	KLGGALQAK
35962	CAV AVM VMD MDR DRD RDD DDK DKI KII IIF	KLGGALQAK
35065	CAG AGQ GQN QNS NSG SGG GGY GYQ YQK QKV KVT VTF	KLGGALQAK
277	CVV VVK VKR KRS RSS SSN SNT NTG TGK GKL KLI LIF	IVTDFSVIK
7973	CAD ADS DSG SGG GGG GGA GAD ADG DGL GLT LTF	RAKFKQLL
34884	CAA AAS ASD SDG DGG GGA GAT ATN TNK NKL KLI LIF	KLGGALQAK
74	CAG AGQ GQL QLV LVF VFD FDT DTD TDK DKL KLI LIF	RAKFKQLL
26494	CAC ACM CMD MDS DSN SNY NYQ YQL QLI LIW	KLGGALQAK
22999	CAA AAT ATE TET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
34683	CAV AVR VRD RDS DSH SHG HGS GSG SGN GNT NTG TGK GKL KLI LIF	KLGGALQAK
3101	CAA AAI AIG IGS GSN SNY NYK YKL KLT LTF	IVTDFSVIK
34362	CIL ILR LRD RDS DSS SSN SNT NTG TGK GKL KLI LIF	KLGGALQAK
34677	CAG AGS GSG SGT GTG TGF GFQ FQK QKL KLV LVF	KLGGALQAK
35323	CAV AVR VRS RSN SND NDY DYK YKL KLS LSF	KLGGALQAK
29963	CVV VVN VNR NRD RDY DYQ YQL QLI LIW	KLGGALQAK
23905	CAD ADS DSG SGG GGG GGA GAD ADG DGL GLT LTF	RAKFKQLL
30406	CAG AGG GGL GLG LGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
34880	CAF AFL FLG LGS GSG SGN GNF NFN FNK NKF KFY FYF	KLGGALQAK
24682	CAA AAK AKE KEG EGY GYS YST STL TLT LTF	KLGGALQAK
35302	CAV AVI VIW IWQ WQG QGG GGS GSE SEK EKL KLV LVF	KLGGALQAK
33502	CAG AGA GAG AGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
25273	CAE AET ETE TET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
31002	CAG AGA GAP APG PGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
6949	CEP EPP PPV PVS VSD SDG DGQ GQK QKL KLL LLF	GILGFVFTL
34817	CAV AVS VSD SDR DRS RSG SGN GNQ NQF QFY FYF	KLGGALQAK
29924	CAE AEN ENT NTG TGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
18104	CAL ALS LSG SGA GAN ANN NNN NND NDM DMR MRF	KLGGALQAK
25070	CAL ALS LSG SGM GMT MTN TNT NTG TGT GTA TAS ASK SKL KLT LTF	KLGGALQAK
25223	CAE AER ERA RAS ASN SNN NND NDM DMR MRF	GLCTLVAML
29020	CAV AVA VAK AKD KDL DLQ LQN QNS NSG SGG GGG GGA GAD ADG DGL GLT LTF	GILGFVFTL
3646	CAG AGG GGN GNT NTG TGK GKL KLI LIF	IVTDFSVIK
36081	CAV AVD VDL DLM LMK MKT KTS TSY SYD YDK DKV KVI VIF	IVTDFSVIK
34173	CAV AVR VRG RGR GRV RVS VST STD TDK DKL KLI LIF	KLGGALQAK
34397	CAV AVT VTL TLN LNQ NQA QAG AGT GTA TAL ALI LIF	KLGGALQAK
254	CAL ALS LSE SEG EGY GYS YSG SGG GGS GSN SNY NYK YKL KLT LTF	KLGGALQAK
16175	CAA AAS ASE SEE EEY EYG YGN GNK NKL KLV LVF	RAKFKQLL
35170	CAV AVA VAF AFD FDG DGN GNN NNR NRL RLA LAF	KLGGALQAK
35878	CAV AVN VNG NGA GAG AGT GTA TAL ALI LIF	KLGGALQAK
34942	CIL ILG LGP GPS PSE SET ETS TSG SGS GSR SRL RLT LTF	KLGGALQAK
24504	CAE AES ESE SEG EGP GPT PTY TYT YTD TDK DKL KLI LIF	RAKFKQLL
33823	CAF AFL FLG LGG GGA GAN ANN NNL NLF LFF	GILGFVFTL
34807	CAL ALR LRI RIA IAP APD PDM DMR MRF	KLGGALQAK
5118	CVV VVS VSE SEN ENT NTG TGF GFQ FQK QKL KLV LVF	KLGGALQAK
15997	CAF AFI FIP IPP PPG PGG GGG GGA GAD ADG DGL GLT LTF	RAKFKQLL
18070	CAA AAS ASE SET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
14148	CAG AGH GHT HTG TGN GNQ NQF QFY FYF	RAKFKQLL
5431	CAV AVV VVW VWG WGN GNT NTP TPL PLV LVF	KLGGALQAK
6364	CAG AGA GAN ANG NGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
35326	CAV AVR VRP RPS PSM SMD MDS DSS SSY SYK YKL KLI LIF	KLGGALQAK
34606	CAA AAQ AQN QNN NND NDM DMR MRF	KLGGALQAK
35285	CVV VVR VRL RLY LYY YYG YGG GGS GSQ SQG QGN GNL NLI LIF	KLGGALQAK
9	CAP APG PGG GGG GGG GGN GNK NKL KLT LTF	ELAGIGILTV
35787	CAV AVG VGA GAF AFR FRQ RQF QFY FYF	KLGGALQAK
35784	CAM AMR MRE REP EPR PRN RNT NTG TGN GNQ NQF QFY FYF	KLGGALQAK
7168	CAE AEN ENM NMG MGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
24360	CAA AAS ASG SGG GGG GGS GSQ SQG QGN GNL NLI LIF	RAKFKQLL
32363	CAY AYS YSV SVN VNA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	GILGFVFTL
36080	CAM AMR MRL RLL LLD LDT DTG TGR GRR RRA RAL ALT LTF	AVFDRKSDAK
18063	CAA AAT ATE TET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
2438	CAA AAS ASM SMG MGG GGG GGS GSQ SQG QGN GNL NLI LIF	IVTDFSVIK
221	CAV AVE VED EDD DDT DTG TGR GRR RRA RAL ALT LTF	KLGGALQAK
15332	CAG AGF GFV FVQ VQV QVD VDF DFN FNK NKF KFY FYF	KLGGALQAK
35513	CAM AMS MSA SAF AFS FSN SNA NAR ARL RLM LMF	KLGGALQAK
35965	CAS ASS SSG SGS GSR SRL RLT LTF	KLGGALQAK
23009	CAA AAM AME MET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
3880	CAL ALS LSE SEA EAN ANT NTG TGG GGF GFK FKT KTI TIF	IVTDFSVIK
29649	CAV AVR VRA RAL ALN LND NDY DYK YKL KLS LSF	GILGFVFTL
34936	CAV AVT VTG TGY GYS YSN SNS NSG SGY GYA YAL ALN LNF	KLGGALQAK
28883	CAL ALA LAS ASS SSG SGG GGY GYQ YQK QKV KVT VTF	RAKFKQLL
8972	CVV VVN VNP NPP PPG PGN GNT NTP TPL PLV LVF	RAKFKQLL
239	CAT ATD TDS DSN SNT NTG TGK GKL KLI LIF	KLGGALQAK
34426	CAY AYS YSG SGN GNT NTP TPL PLV LVF	AVFDRKSDAK
3358	CAG AGH GHT HTG TGN GNQ NQF QFY FYV	IVTDFSVIK
33230	CAV AVR VRN RNQ NQG QGG GGS GSE SEK EKL KLV LVF	GILGFVFTL
34108	CAV AVS VSL SLN LNT NTG TGG GGF GFK FKT KTI TIF	KLGGALQAK
27843	CGR GRQ RQM QML MLL LLF LFT FTT TTV TVL VLW LWR WRT RTG TGT GTS TSG SGT GTY TYK YKY KYI YIF	RAKFKQLL
2555	CGA GAE AEK EKG KGI GIQ IQG QGA GAQ AQK QKL KLV LVF	IVTDFSVIK
5774	CGT GTA TAD ADG DGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
28862	CVV VVF VFM FMD MDT DTG TGR GRR RRA RAL ALT LTF	KLGGALQAK
5539	CRV RVG VGG GGG GGA GAD ADG DGL GLT LTF	ELAGIGILTV
34519	CAV AVR VRV RVV VVT VTG TGT GTA TAS ASK SKL KLT LTF	KLGGALQAK
23230	CAA AAS ASN SNT NTG TGK GKL KLI LIF	RAKFKQLL
2231	CVV VVR VRM RMR MRD RDD DDK DKI KII IIF	KLGGALQAK
34774	CVV VVG VGA GAG AGT GTA TAL ALI LIF	KLGGALQAK
6669	CAM AMR MRE REG EGS GSN SND NDM DMR MRF	KLGGALQAK
25011	CAL ALR LRP RPA PAV AVG VGN GNQ NQG QGG GGK GKL KLI LIF	IVTDFSVIK
35101	CAA AAS ASD SDD DDG DGG GGA GAT ATN TNK NKL KLI LIF	KLGGALQAK
7239	CAV AVI VID IDK DKL KLI LIF	ELAGIGILTV
526	CAA AAR ARV RVR VRG RGF GFG FGN GNV NVL VLH LHC	IVTDFSVIK
2453	CAG AGH GHT HTG TGN GNQ NQF QFY FYF	IVTDFSVIK
34654	CAV AVL VLS LSG SGA GAG AGS GSY SYQ YQL QLT LTF	KLGGALQAK
5391	CAA AAR ARD RDD DDK DKI KII IIF	KLGGALQAK
7061	CVV VVN VNI NIG IGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
33852	CAA AAN ANY NYG YGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
29932	CAE AEN ENI NIG IGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
33996	CAV AVP VPF PFF FFS FSG SGA GAG AGS GSY SYQ YQL QLT LTF	KLGGALQAK
2241	CAL ALG LGG GGY GYS YSS SSA SAS ASK SKI KII IIF	ELAGIGILTV
26483	CAT ATG TGQ GQT QTG TGG GGF GFK FKT KTI TIF	KLGGALQAK
5458	CAV AVS VSE SEN END NDM DMR MRF	KLGGALQAK
5047	CAV AVM VMD MDT DTG TGF GFQ FQK QKL KLV LVF	KLGGALQAK
30436	CAV AVN VNT NTG TGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
21422	CAA AAR ARV RVR VRG RGF GFG FGN GNV NVL VLH LHC	RAKFKQLL
33535	CGT GTV TVL VLE LEG EGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
138	CAG AGS GSP SPS PSN SNT NTG TGK GKL KLI LIF	GILGFVFTL
2574	CAA AAS ASG SGG GGN GNT NTP TPL PLV LVF	KLGGALQAK
35957	CAV AVF VFD FDG DGG GGS GSQ SQG QGN GNL NLI LIF	KLGGALQAK
12887	CAV AVR VRD RDS DSA SAG AGT GTA TAL ALI LIF	RAKFKQLL
35555	CAE AEI EIS ISG SGN GNT NTG TGK GKL KLI LIF	KLGGALQAK
35256	CAA AAS ASK SKA KAG AGF GFK FKT KTI TIF	KLGGALQAK
5703	CAF AFS FSG SGG GGY GYQ YQK QKV KVT VTF	GILGFVFTL
2471	CAV AVG VGD GDN DNF NFN FNK NKF KFY FYF	AVFDRKSDAK
7672	CAA AAS ASE SET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
35153	CAL ALC LCL CLI LIQ IQG QGA GAQ AQK QKL KLV LVF	KLGGALQAK
36200	CAI AIN INQ NQG QGG GGG GGA GAT ATN TNK NKL KLI LIF	KLGGALQAK
4976	CAA AAY AYK YKL KLS LSF	RAKFKQLL
7062	CAG AGS GSG SGG GGG GGS GSQ SQG QGN GNL NLI LIF	GILGFVFTL
6664	CAF AFM FMI MIN INA NAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	GILGFVFTL
7071	CAG AGQ GQG QGV GVP VPA PAG AGG GGN GNT NTG TGK GKL KLI LIF	GILGFVFTL
26690	CVV VVN VNM NMD MDN DNA NAR ARL RLM LMF	RAKFKQLL
34223	CAT ATD TDP DPS PSD SDG DGQ GQK QKL KLL LLF	KLGGALQAK
35781	CAL ALS LSA SAW AWA WAN ANQ NQA QAG AGT GTA TAL ALI LIF	KLGGALQAK
24963	CAD ADS DSG SGG GGG GGA GAD ADG DGL GLT LTF	GLCTLVAML
35019	CAF AFM FMS MSL SLI LIQ IQG QGA GAQ AQK QKL KLV LVF	KLGGALQAK
597	CAV AVR VRD RDP DPH PHQ HQG QGT GTD TDK DKL KLI LIF	GILGFVFTL
17047	CAF AFG FGG GGG GGG GGS GSE SEK EKL KLV LVF	RAKFKQLL
36309	CAV AVD VDL DLM LMK MKT KTS TSY SYD YDK DKV KVI VIF	IVTDFSVIK
6674	CAG AGA GAS ASG SGN GNT NTG TGK GKL KLI LIF	GILGFVFTL
6366	CAG AGA GAD ADG DGS GSG SGN GNT NTG TGK GKL KLI LIF	GILGFVFTL
34945	CAG AGQ GQR QRP RPG PGN GNT NTP TPL PLV LVF	KLGGALQAK
34814	CAV AVR VRP RPI PIK IKA KAA AAG AGN GNK NKL KLT LTF	KLGGALQAK
34231	CAL ALS LSE SEA EAQ AQR QRG RGG GGS GSE SEK EKL KLV LVF	KLGGALQAK
35121	CAD ADL DLR LRD RDG DGQ GQK QKL KLL LLF	KLGGALQAK
34395	CAA AAS ASA SAR ARY RYG YGG GGS GSQ SQG QGN GNL NLI LIF	KLGGALQAK
642	CAY AYR YRR RRM RME MET ETD TDS DSW SWG WGK GKL KLQ LQF	IVTDFSVIK
6328	CAF AFM FMI MIG IGA GAG AGG GGT GTS TSY SYG YGK GKL KLT LTF	GILGFVFTL
35247	CAF AFM FMS MSL SLI LIQ IQG QGA GAQ AQK QKL KLV LVF	KLGGALQAK
14955	CAW AWM WMD MDS DSS SSY SYK YKL KLI LIF	RAKFKQLL
27082	CAA AAT ATE TET ETS TSY SYD YDK DKV KVI VIF	RAKFKQLL
7262	CAM AMR MRE REG EGP GPG PGN GNA NAG AGN GNM NML MLT LTF	RAKFKQLL
17882	CAV AVR VRD RDD DDT DTG TGG GGF GFK FKT KTI TIF	GILGFVFTL
